chapterno,score,words
215,5.015,"[('profit', 7.66), ('lucky', 7.68), ('flowery', 7.88), ('great', 7.88), ('butterflies', 7.92)]"
216,4.747619047619047,"[('cried', 2.2), ('harm', 2.54), ('beating', 2.56), ('waste', 2.7), ('ugly', 2.74)]"
217,5.048333333333334,"[('families', 7.54), ('mother', 7.68), ('heaven', 7.86), ('laugh', 8.22), ('laughter', 8.5)]"
218,4.717777777777779,"[('violent', 2.06), ('tragic', 2.34), ('stroke', 2.58), ('losing', 2.62), ('missing', 2.98)]"
219,5.072916666666667,"[('strength', 7.4), ('surprise', 7.42), ('earn', 7.5), ('great', 7.88), ('happy', 8.3)]"
220,4.441322505800464,"[('assassin', 1.48), ('death', 1.54), ('died', 1.56), ('torture', 1.58), ('torturing', 1.58)]"
221,4.8549999999999995,"[('arresting', 1.64), ('cried', 2.2), ('horrible', 2.24), ('victims', 2.32), ('abandoned', 2.54)]"
222,4.741578947368422,"[('crying', 2.04), ('hatred', 2.22), ('assault', 2.56), ('betrayed', 2.57), ('lost', 2.76)]"
223,5.4376,"[('beautiful', 7.92), ('free', 7.96), ('loved', 7.96), ('victorious', 7.98), ('joy', 8.16)]"
224,5.1341463414634125,"[('profit', 7.66), ('family', 7.72), ('sun', 7.8), ('success', 7.86), ('great', 7.88)]"
225,5.2339310344827625,"[('loved', 7.96), ('free', 7.96), ('won', 8.1), ('excellent', 8.18), ('happy', 8.3)]"
226,4.814857142857144,"[('die', 1.74), ('terror', 1.76), ('kills', 1.78), ('fatality', 1.8), ('cry', 1.84)]"
227,4.758296296296295,"[('death', 1.54), ('killed', 1.56), ('cry', 1.84), ('cried', 2.2), ('suffering', 2.22)]"
228,5.246749999999999,"[('play', 7.26), ('luck', 7.26), ('perfect', 7.42), ('friends', 7.92), ('excellent', 8.18)]"
229,5.00059829059829,"[('suicide', 1.3), ('killed', 1.56), ('fatal', 1.8), ('sadness', 1.88), ('depressing', 1.9)]"
230,4.593934426229506,"[('assassinated', 1.48), ('prisons', 2.06), ('prison', 2.06), ('crimes', 2.14), ('crime', 2.2)]"
231,5.8796000000000035,"[('friends', 7.92), ('smiled', 8.08), ('successful', 8.16), ('happy', 8.3), ('love', 8.42)]"
232,5.576666666666668,"[('celebrated', 7.8), ('sunlight', 7.88), ('smile', 8.1), ('joy', 8.16), ('happiness', 8.44)]"
233,5.063139534883723,"[('great', 7.88), ('laughed', 8.26), ('happy', 8.3), ('love', 8.42), ('happiness', 8.44)]"
234,5.708999999999999,"[('beloved', 7.34), ('fond', 7.53), ('mother', 7.68), ('beautiful', 7.92), ('love', 8.42)]"
235,5.847837837837841,"[('sun', 7.8), ('splendid', 7.86), ('great', 7.88), ('butterflies', 7.92), ('free', 7.96)]"
236,5.991944444444443,"[('loved', 7.96), ('pleasure', 8.08), ('smile', 8.1), ('love', 8.42), ('happiness', 8.44)]"
237,5.66,"[('delicious', 7.92), ('paradise', 7.92), ('joy', 8.16), ('happy', 8.3), ('love', 8.42)]"
238,5.837000000000001,"[('delicious', 7.92), ('loved', 7.96), ('music', 8.02), ('smiled', 8.08), ('love', 8.42)]"
239,4.549,"[('war', 1.8), ('sadness', 1.88), ('evil', 1.9), ('hurt', 2.18), ('suffering', 2.22)]"
240,5.1562345679012385,"[('loved', 7.96), ('pleasure', 8.08), ('happy', 8.3), ('love', 8.42), ('happiness', 8.44)]"
241,5.913188405797103,"[('free', 7.96), ('music', 8.02), ('joy', 8.16), ('laughed', 8.26), ('happiness', 8.44)]"
242,5.086838235294117,"[('blessed', 7.78), ('enjoying', 7.84), ('great', 7.88), ('free', 7.96), ('laughing', 8.2)]"
243,4.936585365853658,"[('fatal', 1.8), ('painful', 2.12), ('sorrow', 2.12), ('dangerous', 2.44), ('abandoned', 2.54)]"
244,5.596153846153846,"[('merry', 7.56), ('succeeding', 7.58), ('great', 7.88), ('beautiful', 7.92), ('laughter', 8.5)]"
245,4.67830188679245,"[('assassinated', 1.48), ('terror', 1.76), ('sadness', 1.88), ('fail', 1.96), ('dying', 2.1)]"
246,6.190714285714288,"[('loved', 7.96), ('smile', 8.1), ('joy', 8.16), ('love', 8.42), ('happiness', 8.44)]"
247,4.945777777777779,"[('death', 1.54), ('suffering', 2.22), ('grave', 2.56), ('shame', 2.68), ('thief', 2.94)]"
248,5.41075471698113,"[('thank', 7.4), ('adored', 7.42), ('accomplishing', 7.58), ('splendid', 7.86), ('love', 8.42)]"
249,5.251707317073173,"[('succeeded', 7.62), ('profit', 7.66), ('mother', 7.68), ('celebrated', 7.8), ('great', 7.88)]"
250,5.267104477611944,"[('beautiful', 7.92), ('fun', 7.96), ('smile', 8.1), ('joy', 8.16), ('laugh', 8.22)]"
251,4.549540229885062,"[('failed', 1.84), ('cry', 1.84), ('punishment', 2.0), ('prison', 2.06), ('sufferers', 2.08)]"
252,4.732956521739129,"[('murderer', 1.48), ('fatal', 1.8), ('war', 1.8), ('evil', 1.9), ('suffer', 2.08)]"
253,4.625000000000002,"[('kills', 1.78), ('fatal', 1.8), ('evil', 1.9), ('dead', 2.0), ('sickly', 2.02)]"
254,4.728942307692309,"[('death', 1.54), ('torture', 1.58), ('cry', 1.84), ('sadness', 1.88), ('earthquakes', 1.9)]"
255,4.407368421052634,"[('suicide', 1.3), ('kill', 1.56), ('deaths', 1.64), ('terror', 1.76), ('fatal', 1.8)]"
256,6.154000000000001,"[('smile', 8.1), ('laugh', 8.22), ('laughed', 8.26), ('love', 8.42), ('laughter', 8.5)]"
257,5.345090909090909,"[('great', 7.88), ('beautiful', 7.92), ('loving', 7.96), ('love', 8.42), ('happiness', 8.44)]"
258,5.6172549019607825,"[('peace', 7.86), ('great', 7.88), ('paradise', 7.92), ('smile', 8.1), ('love', 8.42)]"
259,4.686875000000001,"[('killed', 1.56), ('cry', 1.84), ('evil', 1.9), ('fails', 2.06), ('drowned', 2.16)]"
260,3.248571428571428,"[('dead', 2.0), ('fear', 2.32), ('terrible', 2.84), ('cemetery', 2.94), ('confused', 2.98)]"
261,5.273846153846152,"[('loves', 7.96), ('music', 8.02), ('smile', 8.1), ('happy', 8.3), ('love', 8.42)]"
262,5.222845849802374,"[('rich', 7.98), ('enjoyed', 8.02), ('laughing', 8.2), ('happy', 8.3), ('love', 8.42)]"
263,5.144615384615384,"[('nature', 7.24), ('fresh', 7.26), ('perfectly', 7.28), ('thanks', 7.4), ('happy', 8.3)]"
264,5.054999999999999,"[('sun', 7.8), ('sweetness', 7.88), ('friends', 7.92), ('love', 8.42), ('happiness', 8.44)]"
265,5.4032941176470635,"[('celebrated', 7.8), ('heaven', 7.86), ('beautiful', 7.92), ('smiled', 8.08), ('successful', 8.16)]"
266,5.0550000000000015,"[('sky', 7.76), ('great', 7.88), ('victory', 7.98), ('pleasure', 8.08), ('happy', 8.3)]"
267,4.252352941176473,"[('assassinated', 1.48), ('death', 1.54), ('massacre', 1.7), ('war', 1.8), ('fatal', 1.8)]"
268,4.071125000000002,"[('death', 1.54), ('died', 1.56), ('killed', 1.56), ('war', 1.8), ('fatal', 1.8)]"
269,3.986140350877192,"[('killed', 1.56), ('war', 1.8), ('dead', 2.0), ('destroyed', 2.04), ('fired', 2.3)]"
270,4.476410256410256,"[('kill', 1.56), ('war', 1.8), ('fatal', 1.8), ('attack', 2.42), ('prisoners', 2.44)]"
271,4.801136363636362,"[('devil', 2.24), ('flood', 2.42), ('stolen', 2.5), ('loss', 2.56), ('lost', 2.76)]"
272,4.5705769230769215,"[('evil', 1.9), ('suffer', 2.08), ('poorer', 2.17), ('horrible', 2.24), ('poor', 2.32)]"
273,4.553684210526316,"[('die', 1.74), ('wounded', 2.42), ('crash', 2.6), ('broken', 3.02), ('never', 3.34)]"
274,4.5841379310344825,"[('cried', 2.2), ('fear', 2.32), ('gun', 2.82), ('cursed', 3.12), ('wasting', 3.22)]"
275,6.464615384615384,"[('couple', 7.3), ('pretty', 7.32), ('peaceful', 7.5), ('song', 7.58), ('friends', 7.92)]"
276,5.351111111111112,"[('paid', 7.14), ('like', 7.22), ('book', 7.24), ('perfectly', 7.28), ('mother', 7.68)]"
277,5.519500000000001,"[('fantastic', 7.78), ('celebrated', 7.8), ('illustrious', 7.8), ('great', 7.88), ('friends', 7.92)]"
278,5.12668789808917,"[('delicious', 7.92), ('beautiful', 7.92), ('exceptional', 8.18), ('happy', 8.3), ('love', 8.42)]"
279,4.885945945945944,"[('terror', 1.76), ('cried', 2.2), ('poor', 2.32), ('angry', 2.32), ('attack', 2.42)]"
280,4.813275862068965,"[('killed', 1.56), ('die', 1.74), ('cried', 2.2), ('enemy', 2.64), ('lost', 2.76)]"
281,3.8474193548387103,"[('dead', 2.0), ('fear', 2.32), ('tragic', 2.34), ('attack', 2.42), ('dangerous', 2.44)]"
282,5.389583333333333,"[('couple', 7.3), ('united', 7.32), ('peaceful', 7.5), ('fond', 7.53), ('love', 8.42)]"
283,5.074838709677418,"[('gold', 7.56), ('celebrated', 7.8), ('great', 7.88), ('smiled', 8.08), ('smile', 8.1)]"
284,3.6625333333333328,"[('murderer', 1.48), ('assassin', 1.48), ('assassination', 1.48), ('death', 1.54), ('killed', 1.56)]"
285,4.01657142857143,"[('shot', 2.5), ('mad', 2.6), ('burning', 2.88), ('suspended', 3.08), ('dull', 3.24)]"
286,4.586037735849057,"[('death', 1.54), ('killed', 1.56), ('fatal', 1.8), ('dead', 2.0), ('wailing', 2.22)]"
287,4.327647058823528,"[('assassinating', 1.48), ('killed', 1.56), ('war', 1.8), ('wars', 1.9), ('dead', 2.0)]"
288,4.1083333333333325,"[('cry', 1.84), ('violent', 2.06), ('wounded', 2.42), ('attack', 2.42), ('shot', 2.5)]"
289,4.545999999999999,"[('death', 1.54), ('terror', 1.76), ('dead', 2.0), ('hurt', 2.18), ('terrible', 2.84)]"
290,3.843333333333333,"[('killed', 1.56), ('corpse', 2.55), ('grave', 2.56), ('gun', 2.82), ('widow', 2.86)]"
291,3.4399999999999986,"[('death', 1.54), ('fatal', 1.8), ('dead', 2.0), ('dying', 2.1), ('horrible', 2.24)]"
292,4.8552380952380965,"[('death', 1.54), ('killed', 1.56), ('poor', 2.32), ('attack', 2.42), ('shot', 2.5)]"
293,4.611014492753624,"[('death', 1.54), ('die', 1.74), ('war', 1.8), ('unhappy', 2.12), ('agony', 2.16)]"
294,5.2631147540983605,"[('kiss', 7.64), ('loving', 7.96), ('loved', 7.96), ('joy', 8.16), ('love', 8.42)]"
295,5.018181818181819,"[('loved', 7.96), ('loves', 7.96), ('laugh', 8.22), ('happy', 8.3), ('love', 8.42)]"
296,4.998222222222221,"[('violent', 2.06), ('tragic', 2.34), ('attack', 2.42), ('crash', 2.6), ('enemy', 2.64)]"
297,3.799999999999999,"[('death', 1.54), ('cry', 1.84), ('dead', 2.0), ('violent', 2.06), ('hated', 2.14)]"
298,4.6444230769230765,"[('killed', 1.56), ('died', 1.56), ('war', 1.8), ('poison', 1.94), ('weapons', 2.4)]"
299,3.9959259259259254,"[('suicide', 1.3), ('killed', 1.56), ('tortures', 1.58), ('fatal', 1.8), ('war', 1.8)]"
300,4.683088235294118,"[('murder', 1.48), ('dead', 2.0), ('agony', 2.16), ('hatred', 2.22), ('sad', 2.38)]"
301,4.551818181818183,"[('death', 1.54), ('killed', 1.56), ('painful', 2.12), ('attack', 2.42), ('abandon', 2.54)]"
302,5.285916666666665,"[('rich', 7.98), ('healthy', 8.02), ('smiled', 8.08), ('joy', 8.16), ('happiness', 8.44)]"
303,4.904383561643836,"[('death', 1.54), ('terror', 1.76), ('fatal', 1.8), ('cry', 1.84), ('violent', 2.06)]"
304,4.13904761904762,"[('death', 1.54), ('kill', 1.56), ('prisons', 2.06), ('wept', 2.22), ('despair', 2.82)]"
305,3.9009615384615373,"[('death', 1.54), ('die', 1.74), ('war', 1.8), ('cried', 2.2), ('horrible', 2.24)]"
306,4.128571428571429,"[('kill', 1.56), ('killing', 1.7), ('dead', 2.0), ('troubled', 2.78), ('lied', 2.82)]"
307,3.9578571428571436,"[('death', 1.54), ('fired', 2.3), ('wounded', 2.42), ('broke', 2.54), ('lying', 2.58)]"
308,5.72988764044944,"[('flower', 7.88), ('great', 7.88), ('smile', 8.1), ('happy', 8.3), ('love', 8.42)]"
309,3.830666666666668,"[('kill', 1.56), ('kills', 1.78), ('fear', 2.32), ('shot', 2.5), ('assault', 2.56)]"
310,4.170909090909091,"[('killed', 1.56), ('kill', 1.56), ('cry', 1.84), ('dead', 2.0), ('decimated', 2.22)]"
311,3.66875,"[('killed', 1.56), ('arrested', 1.64), ('die', 1.74), ('war', 1.8), ('cried', 2.2)]"
312,4.23657142857143,"[('killed', 1.56), ('war', 1.8), ('pain', 2.1), ('rage', 2.56), ('lying', 2.58)]"
313,3.948833333333334,"[('killed', 1.56), ('killing', 1.7), ('dead', 2.0), ('fear', 2.32), ('shot', 2.5)]"
314,5.819620853080562,"[('enjoyed', 8.02), ('smile', 8.1), ('joy', 8.16), ('happy', 8.3), ('love', 8.42)]"
315,4.801923076923076,"[('war', 1.8), ('dead', 2.0), ('fear', 2.32), ('corpses', 2.55), ('fighting', 2.76)]"
316,4.385833333333333,"[('death', 1.54), ('war', 1.8), ('attack', 2.42), ('corpses', 2.55), ('lying', 2.58)]"
317,3.9978124999999998,"[('kill', 1.56), ('fired', 2.3), ('victim', 2.38), ('corpses', 2.55), ('burden', 2.82)]"
318,5.209591836734694,"[('beautiful', 7.92), ('free', 7.96), ('smile', 8.1), ('successful', 8.16), ('love', 8.42)]"
319,4.457938144329897,"[('death', 1.54), ('dead', 2.0), ('violent', 2.06), ('dies', 2.08), ('agony', 2.16)]"
320,3.745853658536588,"[('death', 1.54), ('killed', 1.56), ('kill', 1.56), ('carnage', 1.7), ('fatal', 1.8)]"
321,3.897213114754098,"[('death', 1.54), ('kill', 1.56), ('killed', 1.56), ('cry', 1.84), ('dead', 2.0)]"
322,3.9936363636363637,"[('suicide', 1.3), ('death', 1.54), ('violence', 1.86), ('dead', 2.0), ('agony', 2.16)]"
323,5.428625000000001,"[('gold', 7.56), ('wonderful', 7.76), ('success', 7.86), ('great', 7.88), ('rich', 7.98)]"
324,4.783714285714285,"[('murderers', 1.48), ('fear', 2.32), ('corpses', 2.55), ('shameful', 2.68), ('danger', 2.82)]"
325,5.125306122448981,"[('extraordinary', 7.5), ('enjoy', 7.66), ('celebrated', 7.8), ('splendid', 7.86), ('great', 7.88)]"
326,4.990925925925925,"[('arrested', 1.64), ('devil', 2.24), ('poor', 2.32), ('tragic', 2.34), ('drowning', 2.44)]"
327,5.939565217391305,"[('satisfied', 7.28), ('respect', 7.34), ('great', 7.88), ('beautiful', 7.92), ('loved', 7.96)]"
328,4.8905084745762695,"[('diseases', 1.88), ('disease', 2.0), ('slaughter', 2.41), ('floods', 2.42), ('burial', 2.44)]"
329,4.464285714285715,"[('murder', 1.48), ('death', 1.54), ('died', 1.56), ('die', 1.74), ('dead', 2.0)]"
330,4.009166666666666,"[('dying', 2.1), ('useless', 2.52), ('blind', 2.58), ('lie', 2.6), ('waste', 2.7)]"
331,4.503454545454544,"[('die', 1.74), ('thieves', 2.29), ('fear', 2.32), ('abandon', 2.54), ('rage', 2.56)]"
332,4.7989999999999995,"[('poor', 2.32), ('wounded', 2.42), ('blind', 2.58), ('error', 2.6), ('lies', 2.62)]"
333,4.405348837209305,"[('death', 1.54), ('die', 1.74), ('evil', 1.9), ('violent', 2.06), ('dying', 2.1)]"
334,4.185217391304348,"[('dying', 2.1), ('floods', 2.42), ('bad', 2.64), ('infected', 2.84), ('badly', 2.88)]"
335,4.523658536585364,"[('prison', 2.06), ('terrible', 2.84), ('burned', 2.9), ('tear', 3.1), ('exhausted', 3.14)]"
336,4.337936507936507,"[('assassinated', 1.48), ('killed', 1.56), ('kill', 1.56), ('horrible', 2.24), ('stolen', 2.5)]"
337,5.056140350877194,"[('sky', 7.76), ('sun', 7.8), ('peace', 7.86), ('great', 7.88), ('sweetness', 7.88)]"
338,5.2047058823529415,"[('bed', 7.18), ('heart', 7.22), ('like', 7.22), ('fresh', 7.26), ('life', 7.32)]"
339,4.834782608695652,"[('assassinated', 1.48), ('death', 1.54), ('violence', 1.86), ('impossible', 2.9), ('begged', 3.08)]"
340,4.4142222222222225,"[('death', 1.54), ('killed', 1.56), ('kill', 1.56), ('arrested', 1.64), ('die', 1.74)]"
341,4.11799126637555,"[('death', 1.54), ('killed', 1.56), ('arresting', 1.64), ('die', 1.74), ('cry', 1.84)]"
342,4.725555555555554,"[('theft', 2.3), ('damaged', 2.48), ('broke', 2.54), ('abandoned', 2.54), ('error', 2.6)]"
343,4.672075471698116,"[('kill', 1.56), ('war', 1.8), ('dead', 2.0), ('illness', 2.0), ('sick', 2.02)]"
344,5.182745098039213,"[('honest', 7.46), ('handsome', 7.54), ('great', 7.88), ('excellent', 8.18), ('love', 8.42)]"
345,5.55909090909091,"[('loving', 7.96), ('laughing', 8.2), ('happy', 8.3), ('love', 8.42), ('happiness', 8.44)]"
346,4.947142857142857,"[('drowned', 2.16), ('fearing', 2.32), ('buried', 2.84), ('gone', 3.42), ('no', 3.48)]"
347,6.013312883435583,"[('joy', 8.16), ('laughing', 8.2), ('happy', 8.3), ('love', 8.42), ('happiness', 8.44)]"
348,5.446341463414633,"[('sun', 7.8), ('great', 7.88), ('friends', 7.92), ('free', 7.96), ('happiness', 8.44)]"
349,4.244102564102563,"[('died', 1.56), ('arrested', 1.64), ('dead', 2.0), ('prison', 2.06), ('suffering', 2.22)]"
350,5.86485915492958,"[('loves', 7.96), ('loved', 7.96), ('laughed', 8.26), ('happiness', 8.44), ('laughter', 8.5)]"
351,6.165600000000001,"[('laughing', 8.2), ('laughed', 8.26), ('happy', 8.3), ('love', 8.42), ('happiness', 8.44)]"
352,4.632631578947369,"[('destitute', 1.98), ('hurt', 2.18), ('poor', 2.32), ('abandon', 2.54), ('mourning', 2.86)]"
353,4.377073170731711,"[('death', 1.54), ('torture', 1.58), ('fatality', 1.8), ('cry', 1.84), ('evil', 1.9)]"
354,5.134804270462636,"[('smile', 8.1), ('joy', 8.16), ('happy', 8.3), ('love', 8.42), ('happiness', 8.44)]"
355,5.2591666666666645,"[('loves', 7.96), ('pleasure', 8.08), ('happy', 8.3), ('love', 8.42), ('happiness', 8.44)]"
356,5.029253731343283,"[('great', 7.88), ('loved', 7.96), ('smiled', 8.08), ('smile', 8.1), ('happiness', 8.44)]"
357,5.344150943396227,"[('great', 7.88), ('loved', 7.96), ('rich', 7.98), ('pleasures', 8.08), ('joy', 8.16)]"
358,5.518133333333335,"[('profit', 7.66), ('great', 7.88), ('friends', 7.92), ('butterflies', 7.92), ('rich', 7.98)]"
359,4.504848484848486,"[('died', 1.56), ('painful', 2.12), ('tragic', 2.34), ('tears', 2.46), ('wound', 2.96)]"
360,4.218947368421052,"[('fatal', 1.8), ('poor', 2.32), ('grave', 2.56), ('lose', 2.76), ('blame', 2.82)]"
361,4.900571428571428,"[('die', 1.74), ('sick', 2.02), ('ill', 2.42), ('bad', 2.64), ('lost', 2.76)]"
362,4.884107142857142,"[('die', 1.74), ('fatal', 1.8), ('sorrow', 2.12), ('painfully', 2.12), ('poor', 2.32)]"
363,4.67080586080586,"[('suicide', 1.3), ('assassin', 1.48), ('assassinated', 1.48), ('assassinate', 1.48), ('assassination', 1.48)]"
