chapterno,score,words
109,5.694653465346536,"[('great', 7.88), ('friends', 7.92), ('smile', 8.1), ('excellent', 8.18), ('love', 8.42)]"
110,5.270422535211267,"[('injured', 2.22), ('broke', 2.54), ('denied', 2.54), ('abandoned', 2.54), ('curse', 2.64)]"
111,5.751621621621622,"[('mother', 7.68), ('splendid', 7.86), ('great', 7.88), ('smile', 8.1), ('laughed', 8.26)]"
112,4.273673469387754,"[('killed', 1.56), ('punished', 2.0), ('hates', 2.06), ('hated', 2.14), ('divorce', 2.18)]"
113,5.321235955056182,"[('terror', 1.76), ('depression', 1.98), ('fear', 2.32), ('poor', 2.32), ('stole', 2.6)]"
114,5.753913043478263,"[('smile', 8.1), ('laughed', 8.26), ('happy', 8.3), ('love', 8.42), ('happiness', 8.44)]"
115,5.735797101449275,"[('joyful', 8.16), ('laughed', 8.26), ('happy', 8.3), ('love', 8.42), ('happiness', 8.44)]"
116,5.508260869565218,"[('congratulate', 8.0), ('smile', 8.1), ('love', 8.42), ('happiness', 8.44), ('happiest', 8.6)]"
117,4.404761904761906,"[('death', 1.54), ('die', 1.74), ('fail', 1.96), ('illness', 2.0), ('dying', 2.1)]"
118,4.9210256410256425,"[('violent', 2.06), ('flood', 2.42), ('wounded', 2.42), ('panic', 2.46), ('shot', 2.5)]"
119,5.006695652173917,"[('death', 1.54), ('died', 1.56), ('illness', 2.0), ('sick', 2.02), ('dying', 2.1)]"
120,4.412545454545454,"[('torturing', 1.58), ('killing', 1.7), ('hatred', 2.22), ('anger', 2.3), ('ruined', 2.54)]"
121,5.948750000000001,"[('smiled', 8.08), ('smile', 8.1), ('laugh', 8.22), ('happy', 8.3), ('love', 8.42)]"
122,4.8854385964912295,"[('criminal', 1.98), ('illness', 2.0), ('painful', 2.12), ('unhappy', 2.12), ('divorce', 2.18)]"
123,4.3816438356164396,"[('accident', 2.32), ('negative', 2.42), ('dangerous', 2.44), ('tears', 2.46), ('shot', 2.5)]"
124,5.4528461538461555,"[('excellent', 8.18), ('laughed', 8.26), ('happy', 8.3), ('love', 8.42), ('happiness', 8.44)]"
125,5.700078740157478,"[('smile', 8.1), ('happy', 8.3), ('love', 8.42), ('happiness', 8.44), ('happiest', 8.6)]"
126,4.76081081081081,"[('died', 1.56), ('cried', 2.2), ('fear', 2.32), ('guilty', 2.64), ('despair', 2.82)]"
127,5.785384615384616,"[('smilingly', 8.1), ('smile', 8.1), ('joy', 8.16), ('laughed', 8.26), ('love', 8.42)]"
128,5.964736842105261,"[('joke', 7.62), ('succeeded', 7.62), ('brilliantly', 7.68), ('friends', 7.92), ('love', 8.42)]"
129,6.584500000000001,"[('smiled', 8.08), ('smile', 8.1), ('joyful', 8.16), ('joy', 8.16), ('happiness', 8.44)]"
130,5.516704545454546,"[('delighted', 7.78), ('great', 7.88), ('friends', 7.92), ('pleasure', 8.08), ('love', 8.42)]"
131,5.691616161616159,"[('won', 8.1), ('joy', 8.16), ('happy', 8.3), ('love', 8.42), ('happiness', 8.44)]"
132,5.415227272727272,"[('life', 7.32), ('interesting', 7.52), ('handsome', 7.54), ('beauty', 7.76), ('great', 7.88)]"
133,5.138,"[('violent', 2.06), ('ill', 2.42), ('tears', 2.46), ('rage', 2.56), ('damn', 2.98)]"
134,5.051499999999999,"[('depression', 1.98), ('suffer', 2.08), ('hurt', 2.18), ('poor', 2.32), ('fear', 2.32)]"
135,4.747804878048781,"[('cried', 2.2), ('lying', 2.58), ('waste', 2.7), ('lost', 2.76), ('disliked', 2.88)]"
136,5.715151515151516,"[('great', 7.88), ('sweetest', 7.92), ('kissing', 7.94), ('loved', 7.96), ('love', 8.42)]"
137,5.4725454545454575,"[('smiled', 8.08), ('laughing', 8.2), ('happy', 8.3), ('happiness', 8.44), ('happiest', 8.6)]"
138,5.602898550724634,"[('smiled', 8.08), ('smile', 8.1), ('happy', 8.3), ('love', 8.42), ('happiness', 8.44)]"
139,4.8900000000000015,"[('dying', 2.1), ('unhappy', 2.12), ('hurt', 2.18), ('cried', 2.2), ('anger', 2.3)]"
140,4.41978021978022,"[('death', 1.54), ('sick', 2.02), ('suffer', 2.08), ('dying', 2.1), ('painful', 2.12)]"
141,3.7724615384615388,"[('sick', 2.02), ('painful', 2.12), ('agony', 2.16), ('angry', 2.32), ('miserable', 2.54)]"
142,4.943928571428571,"[('death', 1.54), ('terror', 1.76), ('depressing', 1.9), ('sick', 2.02), ('dying', 2.1)]"
143,4.315502958579886,"[('death', 1.54), ('die', 1.74), ('headache', 1.98), ('dead', 2.0), ('sick', 2.02)]"
